ID,LAT,LON,NAME
USC00160098,31.3206,-92.4611,ALEXANDRIA
USC00160103,31.2483,-92.4486,ALEXANDRIA 5 SSE
USC00160205,30.7094,-90.525,AMITE
USC00160238,30.9644,-89.815,ANGIE
USC00160277,32.5511,-92.9186,ARCADIA
USC00160349,32.1292,-93.1164,ASHLAND
USC00160462,30.5669,-91.1633,BAKER
USC00160537,32.7314,-91.9144,BASTROP
USC00160540,30.8206,-91.6622,BATCHELOR
USC00160546,30.5586,-91.0342,BATON ROUGE CNTRL
USC00160548,30.4192,-91.1303,BATON ROUGE CONCORD
USC00160558,30.4494,-91.0478,BATON ROUGE SHERWOOD
USC00160565,30.1328,-91.3228,BAYOU SORREL LOCK
USC00160617,30.7903,-92.4969,BEAVER FIRE TWR
USC00160658,29.9747,-93.0897,BELL CITY 13 SW
USC00160718,32.6997,-93.6619,BENTON 5E
USC00160800,32.3744,-92.9433,BIENVILLE 3 NE
USC00160945,30.7808,-89.8567,BOGALUSA
USC00161200,32.5331,-93.71,BOSSIER CITY 2
USC00161232,31.395,-92.7167,BOYCE 3 WNW
USC00161235,31.3025,-92.73,BOYCE 7 SW
USC00161246,30.3919,-91.2711,BRUSLY 2 W
USC00161287,30.9594,-92.1786,BUNKIE
USC00161292,29.3414,-89.5158,BURAS
USC00161365,30.2817,-91.6911,BUTTE LA ROSE
USC00161411,32.5372,-92.3597,CALHOUN 2 N
USC00161535,30.32,-92.0444,CARENCRO
USC00161565,30.1981,-91.1256,CARVILLE 2 SW
USC00161639,29.9664,-89.9761,CHALMETTE
USC00161866,31.7236,-91.5408,CLAYTON
USC00161891,30.8544,-91.0092,CLINTON FORESTRY HQ
USC00161899,30.8178,-90.9733,CLINTON 5 SE
USC00161941,31.5183,-92.7142,COLFAX
USC00161979,32.1672,-92.1078,COLUMBIA LOCK
USC00162002,29.9953,-90.8178,CONVENT 2S
USC00162121,32.8869,-93.4569,COTTON VALLEY 5 NNW
USC00162144,32.0075,-93.2694,COUSHATTA GRAND BAYOU
USC00162151,30.5269,-90.2147,COVINGTON 8 WNW
USC00162154,30.5131,-90.09,COVINGTON 3 NE
USC00162212,30.2411,-92.3475,CROWLEY 2 NE
USC00162217,32.2428,-91.5889,CROWVILLE
USC00162350,30.4803,-90.9614,DENHAM SPRINGS
USC00162367,30.8428,-93.2869,DE RIDDER
USC00162534,30.0719,-91.0278,DONALDSONVILLE 4 SW
USC00162536,30.0992,-90.9269,DONALDSONVILLE 4E
USC00162641,30.7414,-93.1389,DRY CREEK 8NW
USC00162812,31.1042,-92.705,ELMER 2 SW
USC00162981,30.4917,-92.4303,EUNICE
USC00163079,32.7736,-92.4086,FARMERVILLE
USC00163165,30.5506,-90.1919,FOLSOM 6 S
USC00163313,29.8233,-91.5442,FRANKLIN 3 NW
USC00163322,30.8353,-90.1625,FRANKLINTON #2
USC00163433,29.4631,-90.3072,GALLIANO
USC00163695,30.2033,-90.9225,GONZALES
USC00163741,31.4358,-92.8828,GORUM FIRE TWR
USC00163800,30.4183,-92.0442,GRAND COTEAU
USC00163804,31.8078,-93.0867,GRAND ECORE
USC00163807,29.2414,-89.9914,GRAND ISLE
USC00163829,29.9169,-90.0617,GRETNA
USC00163867,30.5589,-90.9855,GREENWELL SPRINGS
USC00163877,32.4175,-94.0003,GREENWOOD FIRE TWR
USC00163979,29.8894,-93.4022,HACKBERRY 8 SSW
USC00163981,29.9872,-93.2694,HACKBERRY 4NE
USC00164030,30.5031,-90.3772,HAMMOND 5 E
USC00164034,30.4878,-90.4875,HAMMOND
USC00164050,31.9272,-93.3103,HANNA 4 SSE
USC00164131,32.9683,-93.1297,HAYNESVILLE
USC00164288,31.3747,-93.3911,HODGES GARDENS
USC00164355,32.81,-93.0625,HOMER 1N
USC00164398,32.8867,-93.8733,HOSSTON
USC00164407,29.6408,-90.8161,HOUMA
USC00164573,30.8331,-91.1261,JACKSON 3E
USC00164592,32.3483,-93.2014,JAMESTOWN
USC00164674,29.9594,-91.7111,JEANERETTE 5 NW
USC00164696,31.6783,-92.1289,JENA
USC00164700,30.2003,-92.6642,JENNINGS
