ID,LAT,LON,NAME
USC00280927,40.5561,-74.5717,BOUND BROOK 2W
USC00280990,39.5656,-74.2453,BRANT BEACH-BEACH HAVEN
USC00281327,41.1092,-74.4828,CANISTEAR RSVR
USC00281335,40.7436,-74.3539,CANOE BROOK
USC00281582,41.03,-74.4247,CHARLOTTEBURG RSVR
USC00282023,40.6667,-74.3236,CRANFORD
USC00283029,40.5742,-74.8817,FLEMINGTON 5 NNW
USC00283181,40.3136,-74.2511,FREEHOLD-MARLBORO
USC00283662,39.6442,-74.8047,HAMMONTON 1 NE
USC00283704,40.7481,-74.1519,HARRISON
USC00283951,40.2664,-74.5642,HIGHTSTOWN 2 W
USC00284229,39.7994,-74.7806,INDIAN MILLS 2 W
USC00284635,40.3594,-74.9447,LAMBERTVILLE
USC00284987,40.2969,-74.0017,LONG BRANCH-OAKHURST
USC00285503,40.9939,-74.1453,MIDLAND PARK
USC00285728,39.9683,-74.865,MOORESTOWN 4 E
USC00286055,40.4728,-74.4225,NEW BRUNSWICK 3 SE
USC00286146,40.9611,-74.0158,NEW MILFORD
USC00286460,41.0356,-74.5011,OAK RIDGE RSVR
USC00286864,39.9661,-75.0219,PENNSAUKEN 1N
USC00286964,40.0136,-74.8181,PHILADELPHIA/MT HOLLY WFO
USC00286979,40.6956,-75.2,PHILLIPSBURG-EASTON BRG
USC00287301,40.7369,-74.7322,POTTERSVILLE 2 NNW
USC00287486,40.5944,-75.1897,RIEGELSVILLE
USC00287587,41.0917,-74.2683,RINGWOOD
USC00288173,39.8367,-75.0447,SOMERDALE 4 SW
USC00288644,41.2186,-74.6211,SUSSEX 1 NW
USC00289187,41.0417,-74.2972,WANAQUE RAYMOND DAM
USC00289363,40.4519,-74.7792,WERTSVILLE 4 NE
USC00289832,41.0139,-74.0425,WOODCLIFF LAKE
USC00300063,42.4722,-73.9281,ALCOVE DAM
USC00300254,42.1394,-74.6536,ARKVILLE 2 W
USC00300364,40.9344,-72.7408,BAITING HOLLOW
USC00300732,41.5311,-74.4803,BLOOMINGBURG 2 SW
USC00300889,40.9519,-72.2978,BRIDGEHAMPTON
USC00300961,40.8372,-73.8497,BRONX
USC00301102,41.8275,-74.9506,CALLICOON CTR
USC00301211,41.4725,-73.655,CARMEL 4N
USC00301309,40.8833,-73.3731,CENTERPORT
USC00301521,41.9136,-74.5722,CLARYVILLE
USC00301761,42.1131,-73.5522,COPAKE
USC00302151,40.7211,-73.0908,MOLLOY CERCOM
USC00302169,42.0772,-74.9828,DOWNSVILLE DAM
USC00302366,42.2344,-74.1444,E JEWETT
USC00302454,42.3328,-75.2297,E SIDNEY
USC00302582,41.7167,-74.4,ELLENVILLE
USC00304025,42.2475,-73.7922,HUDSON CORRECTIONAL FACILITY
USC00304575,42.4486,-74.4653,LANSING MANOR
USC00304731,41.8017,-74.74,LIBERTY 1 NE
USC00305113,42.4694,-75.0106,EMMONS
USC00305142,40.9886,-72.5103,MATTITUCK
USC00305426,41.7719,-74.1536,MOHONK LAKE
USC00305606,40.9331,-73.0192,MT SINAI
USC00306217,42.4603,-75.0642,ONEONTA
USC00306570,42.0675,-74.3356,PHONECIA 2SW
USC00306649,42.1389,-74.0914,PLATTE CLOVE
USC00306774,41.3892,-74.6906,PORT JERVIS
USC00306820,41.7269,-73.9203,POUGHKEEPSIE
USC00307035,41.8847,-73.8686,RHINEBECK 4SE
USC00307134,40.9625,-72.7161,RIVERHEAD RSCH FARM
USC00307210,41.5917,-74.6142,ROCK HILL 3 SW
USC00307274,41.8481,-74.0472,ROSENDALE 2 E
USC00307633,40.9586,-73.1047,SETAUKET STRONG
USC00307799,42.0167,-74.4167,SLIDE MTN
USC00308670,42.3542,-75.3242,UNADILLA 2 N
USC00308721,40.8656,-72.8642,UPTON COOP - NWSFO NEW YORK
USC00308932,42.1847,-75.1456,WALTON 2
USC00309292,41.3906,-73.9608,W PT
USC00309670,41.2664,-73.7975,YORKTOWN HTS 1W
USC00361080,40.5,-75.2042,BUCKSVILLE
USC00361737,40.0744,-75.3178,CONSHOHOCKEN
USC00362671,41.8722,-75.2656,EQUINUNK 2 NW
USC00363437,40.2294,-75.4242,GRATERFORD 1 E
USC00363488,40.3422,-75.4783,GREEN LANE
USC00363758,41.4764,-75.1653,HAWLEY 1 E
USC00365390,39.8253,-75.4283,MARCUS HOOK
USC00365738,41.6725,-75.0642,MILANVILLE
USC00366194,40.1483,-74.953,NESHAMINY FALLS
USC00366370,40.1097,-75.3369,NORRISTOWN
USC00366886,39.9586,-75.1728,PHILA FRANKLIN INST
USC00366927,40.1208,-75.4878,PHOENIXVILLE 1 E
USC00367029,41.7394,-75.4464,PLEASANT MT 1 W
USC00367186,41.5889,-75.3303,PROMPTON DAM
USC00367938,40.3553,-75.3131,SELLERSVILLE
USC00368263,40.1719,-75.0361,SOUTHAMPTON
USC00368400,40.5711,-75.2781,SPRINGTOWN 1 NNE
USC00368596,41.0147,-75.2072,E STROUDSBURG
USW00004781,40.7939,-73.1019,ISLIP-LI MACARTHUR AP
USW00004789,41.5092,-74.2644,MONTGOMERY ORANGE CO AP
USW00013739,39.8733,-75.2269,PHILA INTL AP
USW00014707,41.3281,-72.0489,GROTON NEW LONDON AP
USW00014719,40.8506,-72.6192,WESTHAMPTON GABRESKI AP
USW00014732,40.7794,-73.8803,LAGUARDIA AP
USW00014734,40.6828,-74.1692,NEWARK LIBERTY INTL AP
USW00014737,40.6497,-75.4478,ALLENTOWN LEHIGH VLY INTL AP
USW00014740,41.9375,-72.6819,HARTFORD-BRADLEY INTL AP
USW00014752,41.7353,-72.6511,HARTFORD BRAINARD FLD
USW00014757,41.6258,-73.8817,POUGHKEEPSIE AP
USW00014758,41.2589,-72.8892,NEW HAVEN TWEED AP
USW00014763,42.4269,-73.2892,PITTSFIELD MUNI AP
USW00014775,42.16,-72.7125,WESTFIELD BARNES MUNI AP
USW00014792,40.2769,-74.8158,TRENTON-MERCER AP
USW00054734,41.3722,-73.4833,DANBURY MUNI AP
USW00054743,40.8764,-74.2828,CALDWELL ESSEX CO AP
USW00054767,41.7425,-72.1825,WILLIMANTIC WINDHAM AP
USW00054779,41.0092,-74.7364,AEROFLEX-ANDOVER AP
USW00054785,40.6242,-74.6689,SOMERSET AP
USW00054786,40.3303,-75.1228,DOYLESTOWN AP
USW00054787,40.7344,-73.4164,FARMINGDALE REPUBLIC AP
USW00054788,41.5097,-72.8278,MERIDEN MARKHAM MUNI AP
USW00054789,41.1369,-75.3772,MT POCONO POCONO MOUNTAINS MUN
USW00054790,40.8211,-72.8675,SHIRLEY BROOKHAVEN AP
USW00054793,41.1992,-74.6258,SUSSEX AP
USW00064756,41.7858,-73.7422,MILLBROOK 3 W
USW00093780,39.9408,-74.8408,S JERSEY RGNL AP
USW00094702,41.1642,-73.1267,IGOR I SIKORSKY MEM AP
USW00094728,40.7789,-73.9692,NY CITY CNTRL PARK
USW00094732,40.0789,-75.0133,NE PHILA AP
USW00094741,40.8589,-74.0561,TETERBORO AP
USW00094745,41.0622,-73.7044,WESTCHESTER CO AP
USW00094789,40.6392,-73.7639,JFK INTL AP
