event,isd_station,matched_ghcnd_station,distance_km,guessed_at_risk,max_risk_score,actual_missing_pct,actually_failed
Ian,722011-92813,USC00084625,1.9830174098384263,False,0.25607688683785035,0.0,False
Ian,722014-12818,USW00012818,0.04064811328863336,False,0.2873923392098013,18.18,False
Ian,722030-12844,USW00012844,0.019870288520183882,False,0.24375986374263964,0.0,False
Ian,722034-12812,USW00012812,0.03480072070593232,False,0.28766831542809285,0.0,False
Ian,722037-92809,US1FLBW0153,1.4239249848168745,False,0.25007354814884475,54.55,True
Ian,722038-12897,USW00012897,0.029942731662033387,False,0.26627889447282616,9.09,False
Ian,722039-12885,USW00012885,0.02987884464989173,False,0.2618408226005545,0.0,False
Ian,722040-12838,USW00012838,0.05149945908637933,False,0.2557294879084401,0.0,False
Ian,722049-92805,USW00092805,0.045582370694523894,False,0.21289285892378826,0.0,False
Ian,722050-12815,USW00012815,0.03866972993702772,False,0.23841454939185003,0.0,False
Ian,722053-12841,USW00012841,0.06743475143153528,False,0.2166580187529993,0.0,False
Ian,722055-12861,USW00012861,0.04428626067032639,False,0.25831733468767626,100.0,True
Ian,722057-12854,USW00012854,0.07727159362023647,False,0.20111914777124576,0.0,False
Ian,722060-13889,USW00013889,1.3728550600538207,True,0.6576505045214428,0.0,False
Ian,722065-93837,USW00093837,0.04408455956081674,False,0.403864136738464,0.0,False
Ian,722066-03853,USW00003853,0.02877214325351169,False,0.28092810463280854,0.0,False
Ian,722070-03822,USW00003822,0.04830072705240101,False,0.2886637039274217,0.0,False
Ian,722080-13880,USW00013880,0.04823847769161564,False,0.3420478067277901,0.0,False
Ian,722085-93831,USW00093831,0.04364196275340669,False,0.20832356675382604,0.0,False
Ian,722090-03875,US1GALB0011,3.361328438798769,False,0.2669315715819845,45.45,False
Ian,722103-12895,USW00012895,0.04099016263998875,False,0.21681335310835065,0.0,False
Ian,722104-92806,USW00092806,0.05159141671764371,False,0.18015106397145472,0.0,False
Ian,722106-12835,USW00012835,0.03977537838947359,False,0.2726540308579661,9.09,False
Ian,722108-12894,USW00012894,0.031847966051049524,False,0.28263637701745337,0.0,False
Ian,722110-12842,USW00012842,0.0333584779933514,False,0.2737536829397135,0.0,False
Ian,722115-12871,USW00012871,0.059477525673455864,False,0.233571034495464,0.0,False
Ian,722116-12873,USW00012873,0.06808700781593117,False,0.20345268584121592,0.0,False
Ian,722166-93845,USW00093845,0.045492421685924905,False,0.3865704672276803,0.0,False
Ian,722170-03813,USW00003813,0.014533460787495137,False,0.29131438101718043,0.0,False
Ian,722175-13860,USC00099124,3.0406426104305324,False,0.28096107904487355,0.0,False
Ian,722180-03820,USW00003820,0.04992699002983965,False,0.44722660422571503,0.0,False
Ian,722181-13837,USW00013837,0.043441628111572955,False,0.2649939345787041,0.0,False
Ian,722213-12819,USW00012819,0.05322092635168449,False,0.24745240551942177,0.0,False
Ian,722216-99999,US1SCOR0052,6.5839898891330755,False,0.41631288553031265,0.0,False
Ian,723100-13883,USW00013883,0.7344080784433504,False,0.2685547834182826,0.0,False
Ian,723104-53867,USW00053867,0.014445745106580036,False,0.4276157800038404,0.0,False
Ian,723105-03858,US1SCRC0144,4.8689924908704025,False,0.48327120810061397,45.45,False
Ian,723115-53854,USW00053854,0.029968015204830785,False,0.29599498941913055,0.0,False
Ian,747560-12816,USW00012816,0.03472887103427328,False,0.27309881468741376,0.0,False
Ian,747804-13824,US1GACT0060,2.84010634643113,False,0.39730146608795264,0.0,False
Ian,747810-13857,US1GALW0024,4.655226326628624,False,0.2237745061008913,9.09,False
Ian,747820-53860,USW00053860,0.022182090027634188,False,0.3144778149079826,0.0,False
Ian,747830-12849,USW00012849,0.022861241441635607,False,0.21747570628916293,0.0,False
Ian,747880-12810,US1FLHB0010,4.82106950538993,False,0.17763164040664697,0.0,False
Ian,747900-13849,US1SCSM0026,4.738121816742535,False,0.4321676830530066,27.27,False
Ian,747910-13717,USW00013717,0.04339704821494784,False,0.3163423200255992,100.0,True
Ian,747915-93718,USW00093718,0.05653465679396174,False,0.2919839931585954,0.0,False
Ian,747930-12843,USW00012843,0.03874032430964827,False,0.21303455997506063,0.0,False
Ian,747931-12876,USW00012876,0.045547470191049357,False,0.22857163616972756,9.09,False
Ian,747940-12868,US1FLBV0012,11.256029365761798,False,0.3864080749506526,9.09,False
Ian,747946-12886,USW00092821,0.9658591085876577,False,0.3427561828023029,0.0,False
Ian,747950-12867,US1FLBV0092,3.1712357366637702,False,0.3288527599175555,63.64,True
Ian,994008-99999,US1FLPN0115,3.981848021874819,False,0.23128483417590656,36.36,False
Ian,994050-99999,US1FLPB0095,1.8230351390436603,False,0.26287073344068507,100.0,True
Ian,994082-99999,US1FLHN0026,7.890680708303047,False,0.2660670323860738,9.09,False
Ian,994220-99999,USC00089176,3.6592683603402607,False,0.24715434901695327,0.0,False
Ian,994230-99999,US1SCCR0253,5.507272534009801,False,0.25821240377499344,54.55,True
Ian,994410-99999,US1FLSJ0020,2.6623256701891154,False,0.17344894601300334,27.27,False
Ian,997174-99999,USW00013782,0.7851286417109575,False,0.21622122177538708,0.0,False
Ian,997301-99999,US1GACT0037,4.87827585271513,False,0.28272502020368545,0.0,False
Ian,997306-99999,US1SCHR0073,3.395143576500971,False,0.3760367580858224,72.73,True
Ian,997345-99999,US1FLPN0083,7.373463817969244,False,0.22890871866144927,0.0,False
Ian,997346-99999,US1FLLE0072,1.5930592775924914,False,0.22255499167743584,0.0,False
Ian,997347-99999,USC00082944,1.708869977215758,False,0.36942970602921477,100.0,True
Ian,997351-99999,USW00012897,4.068570359321102,False,0.2546905281070204,9.09,False
Ian,997353-99999,USW00092806,0.8233281531730356,False,0.2924507201713475,0.0,False
Ian,997358-99999,USW00003853,1.1063439528572618,False,0.247794849008526,0.0,False
Ian,997705-99999,US1FLHB0036,6.823348662590494,False,0.2702660786103915,100.0,True
Ian,997990-99999,US1SCCR0155,7.690252367951515,False,0.4657358863957322,9.09,False
Ian,998000-99999,USC00086767,2.271644412146935,True,0.5839576403451034,45.45,False
Ian,998005-99999,US1SCGT0049,4.36999149784062,False,0.4014276435723621,36.36,False
Ian,998008-99999,US1FLCR0038,0.6395260428166859,False,0.48857200565678954,100.0,True
Ian,A00023-63890,USW00063890,0.03471114685739988,False,0.443037003671079,9.09,False
